user_map,book_map,Rate,pred
3258,891,4,3.4743755244738503
3258,973,3,4.223905434238843
3258,246,0,3.0856666579979164
3259,296,4,4.527158259665887
3259,611,3,3.2083932831832698
3262,395,4,3.156064497990916
3262,180,4,2.8497771876579145
3262,514,0,2.0388254919453113
3263,112,5,1.5580886830494878
3263,633,5,1.1815824008990188
3264,422,0,0.17029163607061992
3264,749,0,0.0887039623054709
3266,986,0,-0.5102305659934473
3266,962,0,1.0849918904345524
3266,744,0,0.17594017978461896
3266,729,0,-0.3879534920961455
3266,515,0,0.1656969409315897
3266,764,0,0.07478302410087545
3267,409,4,3.8187781626762685
3267,261,4,3.427187494542192
3267,979,3,2.8349968106576133
3269,688,4,3.7735904437405487
3269,204,3,2.743795572112975
3272,892,4,4.3454870955141045
3272,1102,4,2.7217012713428383
3272,399,4,3.4757231953552448
3272,292,4,4.349825665496839
3274,647,4,3.925391807855144
3274,756,4,3.6335122236890656
3274,371,3,4.204380512474173
3282,261,4,3.2641464084724245
3282,135,5,4.8516036594920795
3282,85,5,5.1202706408363134
3283,386,3,4.301465446005025
3283,400,3,4.40722294642251
3287,846,0,0.2767211919354072
3287,821,0,0.23803047231405033
3289,266,3,2.8872619161824202
3289,442,4,3.0915957194586055
3289,131,4,3.500171024257554
3289,116,3,3.3405740357961027
3290,319,0,1.436469671653914
3290,800,0,0.36885812222098435
3293,1085,3,3.480849244551425
3293,681,4,3.4932071627544885
3293,238,5,4.769894904026769
3295,696,0,2.6555237246114833
3295,350,5,3.0944319291997435
3296,232,0,0.0
3296,214,0,0.0
3296,806,0,0.0
3296,44,0,0.0
3298,1147,5,2.3957179538450237
3298,660,0,1.6829397458310082
3298,1181,5,3.3638460567292734
3298,338,0,0.7610947952563547
3300,273,3,2.9688039545582194
3300,1183,3,3.3534299585910774
3300,400,4,4.136854125550255
3300,892,5,5.256700570920002
3301,513,3,3.7216428873978216
3301,402,3,4.579807004414055
3301,843,4,2.8347539382139715
3305,985,4,3.444209346933439
3305,802,5,4.310708198023983
3308,835,0,2.6021457888575616
3308,295,0,0.3067491462507349
3309,607,4,4.9835694350183335
3309,501,4,3.439917473128961
3309,889,4,5.141173553510873
3309,357,5,4.005325110124991
3312,474,5,4.873584031998883
3312,16,5,4.726859011892921
3314,9,4,1.5646668280022369
3314,91,0,2.219818041250835
3315,873,4,3.1523616972632107
3315,137,5,4.316092098500258
3315,1137,4,4.383959756911879
3317,350,0,0.0
3317,180,0,0.0
3317,296,0,0.0
3319,1069,3,2.9248544699209775
3319,464,3,3.528538134673055
3321,540,0,2.114388588840695
3321,526,5,4.1899840994556055
3323,484,5,3.5863480651718254
3323,56,4,1.9864131357514403
3325,477,4,4.897934804703844
3325,300,3,3.168246435570277
3325,111,4,4.417386934240497
3325,891,4,3.2758531487843596
3326,691,3,4.207138159128724
3326,99,5,4.023748266171779
3326,106,3,3.988764917482767
3328,1086,3,4.085876171226852
3328,17,0,4.328312815679839
3329,437,4,3.2542000015937287
3329,17,5,4.2559320783720604
3329,728,4,3.42242478837942
3329,156,3,2.88461344051876
3329,968,4,3.082230340036893
3329,1094,0,2.373458623571688
3329,464,4,3.018587393778376
3332,355,3,3.4782068398006722
3332,1029,4,3.228370976237806
3333,155,0,3.6354783576676457
3333,754,4,2.5047890158398687
3334,817,3,3.111123072834099
3334,58,4,4.418199552788142
3338,793,0,3.2844807786393027
3338,535,0,1.9791486237754592
3338,789,0,1.9804271824342463
3340,886,4,4.126335766520149
3340,988,3,3.8087002036891233
3340,1098,5,5.33671912629385
3342,681,0,-0.03059244784883451
3342,591,0,0.008876692015773319
3344,808,0,-0.062438855784952674
3344,413,0,-0.0014052827687419805
3344,85,0,0.04953773276847694
3346,1200,2,4.082920340778322
3346,772,5,5.329378165127716
3346,1062,5,5.337147882936645
3346,1112,4,4.933275527814034
3346,204,3,3.2911448134217336
3348,925,5,3.903802703434198
3348,429,4,3.6459069183629804
3351,607,0,3.0490525018640815
3351,1148,4,4.667074230905492
3351,1108,4,4.076716677791483
3352,764,4,3.9564538326501975
3352,514,4,3.3056957322760874
3352,1168,3,3.8359817331644317
3356,348,4,2.3079196442196697
3356,14,5,3.522261968270071
3356,43,3,2.9607020807651816
3361,137,5,3.9438315718960406
3361,240,4,3.55141258223433
3362,34,3,3.0381282721018414
3362,821,3,4.726456726079755
3363,1132,5,3.585247339694142
3363,656,5,3.5774347530337924
3367,191,0,0.6474978092298564
3367,1086,0,2.3205494219492397
3367,707,0,0.022099548249071788
3367,996,0,0.25588536362306435
3368,729,3,2.9998982577129185
3368,338,4,2.397884554693415
3372,856,4,4.051057108648513
3372,607,4,2.9226277242576173
3376,319,3,4.311260015784654
3376,1040,4,4.811583271850243
3380,1163,5,1.9296106186684958
3380,866,5,2.596097189966582
3387,739,5,4.971948838865271
3387,364,5,5.254383831190955
3387,985,4,4.6160284649048355
3387,241,3,4.766946342657088
3388,1105,4,3.2059423145610904
3388,853,5,3.5152302394128077
3388,619,4,4.40516910082474
3391,36,4,3.166136326246415
3391,669,5,3.89581223943559
3391,442,4,4.922426979058124
3391,951,4,4.3581825102727585
3392,985,3,3.7609348622198855
3392,1194,5,4.103628636743911
3396,948,3,2.6538361997811704
3396,994,5,3.4482292386076607
3399,400,0,0.15194529978146887
3399,1067,0,0.15381460062813013
3399,82,0,-0.08040772601990132
3402,48,4,4.180885588956262
3402,308,4,3.857989780183842
3402,251,4,3.010856003533072
3405,785,4,2.9504909925959817
3405,823,5,2.4004311926288335
3406,212,0,0.11443628362836289
3406,361,0,0.7950338476030381
3408,1177,4,3.7794328140546005
3408,348,3,3.239842669110176
3408,613,3,2.334465469624867
3409,780,3,2.058232953860159
3409,310,0,0.84433452333434
3410,57,0,0.8777593458753122
3410,603,3,2.7660336264008576
3410,772,0,0.2794447361741266
3411,319,3,1.7227395946980426
3411,695,3,0.7244654775147608
3412,958,5,4.807412716323129
3412,674,4,4.524712782031543
3413,188,4,2.8925886821930353
3413,528,3,2.8272534736497206
3413,569,3,4.027602704968725
3414,487,4,3.1775418980740753
3414,958,4,2.6324303580441404
3414,227,4,2.4519784530575857
3416,188,4,3.6740150908288483
3416,351,4,3.915485746373092
3419,440,5,4.937814060710496
3419,1153,5,5.023423379436981
3420,517,0,0.6595187484638321
3420,348,0,1.056234939693524
3420,181,4,0.779254182214562
3420,10,4,1.808516406127411
3421,422,5,3.4517150153287552
3421,825,0,2.0626083558439845
3421,1054,5,1.8353826128283823
3424,1093,5,2.913289846018492
3424,438,0,0.9206555162776806
3426,308,0,0.0
3426,607,0,0.0
3426,82,0,0.0
3426,323,0,0.0
3426,945,0,0.0
3428,111,0,-0.26823780407591014
3428,868,0,-0.044834040921731946
3428,1004,0,-0.324887744681494
3431,73,5,3.8566739000260797
3431,125,3,5.284040403013805
3431,485,5,4.737672582419894
3433,750,5,-0.33946577727263616
3433,143,0,1.6319724271116514
3434,260,5,4.44886049613167
3434,659,4,3.628570965780492
3436,739,0,0.5384358657425647
3436,861,3,0.8517947913496017
3438,906,4,2.2319860621403596
3438,1115,3,1.8601318669391267
3440,989,0,0.010303723655248967
3440,580,0,0.5792602581669429
3442,1020,0,0.8911307692135984
3442,249,0,0.615331511209339
3443,1020,5,3.2777261591613174
3443,448,4,2.837329658191839
3444,155,4,1.2459672464744285
3444,497,0,-0.19846863565958794
3444,34,0,0.8473799615682147
3444,562,0,1.468619907820595
3444,147,4,2.514994708093308
3444,81,0,1.1148522365596423
3447,661,0,0.42034307281985284
3447,783,0,-0.2580622756901647
3449,1076,5,4.833564755775557
3449,270,5,3.3625539057377036
3450,543,5,4.328399043045121
3450,103,5,4.100297729816351
3451,746,3,3.725814979722033
3451,514,5,4.60180112855061
3452,119,3,2.998143349424115
3452,517,5,3.317905158854769
3452,113,3,5.481813114898827
3457,560,4,4.659514749437977
3457,262,5,3.8282589664255555
3464,902,4,4.443846240708535
3464,1036,5,4.6023602083182205
3466,845,5,5.060959471642053
3466,1183,5,3.6371122420507964
3467,275,5,4.443345988766039
3467,484,4,4.434994449009329
3476,614,0,0.8788354887867666
3476,1193,0,-0.14268242241493323
3478,129,4,2.8732267072127264
3478,259,0,2.171226359918171
3478,823,5,3.3966916600562014
3478,8,4,2.78470881327272
3482,399,5,3.001728663271351
3482,417,5,2.5379360922378327
3482,364,4,3.083039633495137
3485,560,5,2.9497243732976326
3485,822,3,3.5775995207202667
3487,582,0,0.3316003020890562
3487,388,0,0.4507815720993075
3490,158,3,4.2120710358996885
3490,796,4,5.006817640469479
3491,111,4,4.533111446948008
3491,146,5,3.4091363201242517
3491,19,4,4.106837892645447
3492,176,3,3.1388240338965967
3492,971,3,4.078556195996802
3492,10,5,3.982823543006635
3499,894,0,2.276247148380134
3499,903,0,2.2785963957184454
3499,1194,0,1.336858368383802
3500,738,0,3.2403036375766945
3500,744,4,3.8110826973069005
3500,1181,4,3.0880353888382808
3500,611,0,4.514583049970071
3500,403,4,4.37922332073371
3504,479,4,3.5446368142765117
3504,181,5,2.270621632429724
3510,176,4,2.084278988181482
3510,1192,4,4.261724010821605
3511,344,4,4.335404960455822
3511,226,4,4.416619605121123
3513,504,0,3.716641092835667
3513,282,3,3.649668332289778
3513,789,5,3.636136602016256
3513,524,3,3.269304004654827
3513,210,4,4.550517733026105
3513,482,4,3.535836926212125
3513,432,3,3.0537036426105564
3516,15,5,4.228462969468616
3516,1135,3,4.109560907586285
3519,132,4,3.371439465628796
3519,297,4,4.10040931964733
3519,787,5,4.109406952359443
3519,881,5,4.214065661482552
3519,674,5,5.078545707438455
3520,920,4,2.8834587836541163
3520,135,0,2.4069011633740667
3525,230,5,5.741585316530558
3525,1126,5,4.142660562331245
3526,395,4,3.6594306867102517
3526,642,3,3.8659905127933145
3527,784,3,3.475409705946521
3527,4,3,2.2488388635335297
3528,224,4,2.598077675337845
3528,729,3,3.7888295198834014
3528,782,3,3.460556275518252
3528,888,3,3.0511399472036
3529,64,0,0.8302294226761592
3529,328,0,0.8180861882705376
3529,4,0,0.4837298307055804
3533,259,4,3.622390066199636
3533,44,5,3.6107440167344413
3534,273,5,0.8048300132458137
3534,923,0,2.2467261780576933
3539,887,0,3.7156615079714284
3539,984,4,3.5332035461417526
3540,416,3,2.6610282105314003
3540,148,4,3.0708622087562167
3540,832,3,4.0437755127017265
3542,1149,3,4.394774595288043
3542,954,5,4.375937778039541
3548,644,4,4.395443671743412
3548,336,3,2.9754041056704503
3548,526,4,4.265000925714656
3548,149,4,2.8087250526705363
3548,499,5,3.7795972110995533
3550,129,4,4.016118351243163
3550,403,4,3.325397502299146
3551,306,4,3.416681731288994
3551,138,3,3.6344605966163988
3551,892,4,3.8117682388199623
3551,174,3,3.3198735083028517
3551,1055,3,3.2253287320820716
3553,328,4,4.753627691887585
3553,754,4,4.447770736609582
3553,966,4,4.75369339273655
3553,911,5,5.00448656418923
3555,241,4,3.021653262184826
3555,535,4,3.228194989506117
3555,902,3,2.555797655689605
3556,106,4,4.630118839068093
3556,427,4,4.565780995809457
3559,15,0,3.950742696693502
3559,989,0,2.2975245328188394
3559,111,0,2.0412403622279047
3560,230,0,4.154897735171818
3560,408,4,3.5240269678168756
3564,680,5,4.858574662813558
3564,152,5,4.081673863817194
3564,176,4,3.1624650811881674
3564,522,4,3.6531144564257367
3569,353,5,4.933554471537616
3569,653,5,4.7045931109955195
3570,614,0,0.06527602659304896
3570,104,0,-0.653156165761916
3573,903,4,2.9694051397220353
3573,732,5,3.325339055172031
3573,213,3,3.899990279402642
3577,422,5,4.564245283013534
3577,501,4,3.5125830212698195
3580,722,0,0.7136803359375924
3580,134,0,1.8507941690303218
3581,286,4,3.9415985608438247
3581,944,5,3.900003950511523
3581,753,5,4.618179128943461
3582,148,0,-0.17517129040992246
3582,469,0,-0.07249106641371675
3582,45,0,-0.1661142108327697
3584,555,4,4.185137196356708
3584,877,5,5.285957186749456
3588,1169,4,4.780423360170369
3588,827,4,3.524757671836004
3588,335,4,3.2023763714945686
3588,551,3,4.058456541907539
3590,707,4,2.56169103984515
3590,631,5,4.527128180025368
3590,251,0,3.4134033331958085
3593,789,5,4.764339058016318
3593,1031,4,3.9846870170553457
3595,106,4,4.080719027729786
3595,255,5,3.509281897798219
3595,730,4,3.094136551551623
3595,233,5,4.8984114436686435
3596,640,5,4.893311540034583
3596,434,3,3.5990181707545013
3596,263,4,4.2347937981089885
3603,1193,4,3.433969055707358
3603,268,5,3.4735222334029414
3603,1042,5,4.79747627272771
3604,909,3,2.715916730399255
3604,260,4,3.7471773890346305
3604,364,5,4.6944691429471685
3604,1051,4,3.7345070952194677
3607,430,4,2.7003459023746306
3607,741,4,3.872957710754839
3611,343,0,0.0
3611,994,0,0.0
3613,339,3,3.6192840088652467
3613,1038,5,3.77099310144468
3615,1196,0,3.5152194066770694
3615,754,3,3.7613078917405267
3618,689,3,4.478774538770079
3618,600,2,3.531482078383444
3618,601,5,3.9704070229142063
3619,531,4,2.0466436009502704
3619,86,5,4.814737485803452
3619,515,3,2.8243315338213977
3621,864,0,2.3973032355858805
3621,204,4,1.9623688977020892
3622,924,0,0.0
3622,1048,0,0.0
3623,926,3,1.7107583525081027
3623,442,5,3.1372984405792232
3624,732,5,3.180440758308004
3624,1188,5,3.631168634214633
3624,361,3,3.344094464661678
3624,1049,5,5.411528244735258
3627,1189,0,0.0
3627,20,0,0.0
3637,438,4,1.3382768607463584
3637,814,0,1.3400029598197625
3637,58,0,2.0815997598750338
3639,501,0,0.13090872440102963
3639,448,0,1.0101921645584957
3641,1006,0,0.23868648455781025
3641,101,0,-0.07113483962212144
3641,880,0,0.5856655182509269
3642,616,4,2.950453304430546
3642,513,5,4.297919988302932
3642,109,3,3.9151126147396664
3642,190,4,3.7366350708885236
3644,688,4,4.382274011520964
3644,1128,4,4.629709231188208
3644,213,5,4.739487232439271
3644,829,5,4.9525379795901765
3646,1009,4,1.5528811413054986
3646,34,0,1.8368700912925222
3650,985,4,3.2513427988895947
3650,1101,3,2.4671255317932914
3653,1166,4,4.273959871348156
3653,334,4,3.601912293820412
3653,754,5,3.361574588549966
3653,81,4,3.470398931332741
3653,1016,5,4.20608482427083
3656,226,0,-0.1951999621366879
3656,35,0,0.1277870088136156
3658,400,4,2.7831306848190422
3658,626,4,3.413018348081376
3658,215,3,1.7856699975635817
3659,316,0,0.0
3659,119,0,0.0
3663,737,0,0.0
3663,832,0,0.0
3664,828,0,0.29901314718476746
3664,1003,0,1.2794661700033647
3665,213,5,4.219420691135874
3665,214,0,1.7943282296939884
3666,149,4,2.7531468531163634
3666,989,4,3.923527212262838
3668,145,5,4.816439560213726
3668,849,5,4.21056231565229
3671,708,4,1.9671435863337934
3671,407,3,3.9477607944964186
3671,661,5,3.0034943702774664
3671,417,4,3.173704669992409
3671,662,4,3.4939974449435396
3671,667,3,1.9828696138118385
3675,822,4,4.663991838502994
3675,54,4,3.568572752212687
3675,1175,4,3.0832555885066215
3675,180,5,4.301555586117624
3675,966,3,4.538596129877467
3675,769,3,2.380239927870712
3681,198,0,4.565996368592658
3681,1115,3,3.3533643765585963
3682,1140,2,0.11755817997973694
3682,632,0,2.681047297696742
3683,1154,0,1.8299358460333601
3683,920,0,3.3078325013600374
3683,986,4,3.389230521135562
3685,222,3,0.6291318827958098
3685,417,5,2.79618183147348
3687,24,0,1.2599893091420693
3687,357,0,0.9738514735984052
3688,132,0,0.5972963764376454
3688,73,0,-0.20433049484386612
3696,1164,4,4.255971685584779
3696,1193,4,4.276664644942038
3698,644,4,3.4668679798999893
3698,919,3,2.0103854010962916
3698,771,3,3.1592779331356216
3699,353,0,0.6450814537958636
3699,707,0,1.118724575743514
3699,363,5,2.0897484983730856
3699,249,0,1.955746694532114
3699,579,0,1.2245642408780628
3700,407,0,0.4340367529440361
3700,962,0,0.2639409407411238
3700,143,5,0.1299587054776205
3701,1175,4,3.6847302090742904
3701,1095,4,3.3187163931673167
3704,1116,4,2.630656481768871
3704,961,0,4.756653056598424
3704,35,0,2.936487069833361
3704,902,4,1.920554293284991
3704,232,4,2.670396227749091
3704,843,0,1.7971234812940424
3704,707,4,0.9190198259845159
3707,216,4,3.4892800274611595
3707,373,3,3.1569834694368857
3707,50,4,3.841600855460005
3707,576,5,4.491335510977796
3708,40,0,0.19260136780320572
3708,484,0,0.06194661921448863
3711,432,2,3.937063505207442
3711,394,3,4.1647430261116005
3711,623,4,4.227047717319472
3711,597,4,5.052636330616681
3713,961,0,-0.18895393225049503
3713,607,0,-0.2178979557915926
3723,495,4,2.989487579926251
3723,73,3,3.0322194623566547
3724,644,4,3.7155070223374596
3724,470,3,3.9273924699195155
3726,597,4,0.9485516185227146
3726,630,0,1.165254337635849
3728,412,0,0.5889512430378736
3728,984,0,0.36500408471772405
3732,1055,5,3.716300646662168
3732,448,5,3.833623792054041
3733,387,4,4.2701750322975025
3733,219,5,4.792074177279878
3738,808,0,0.09315895119865747
3738,259,0,0.3725528968134931
3739,720,0,-0.010415219909502171
3739,852,0,1.3745314011011232
3744,325,3,4.042078417343906
3744,84,4,3.8781926427356774
3746,492,0,0.0
3746,70,0,0.0
3750,582,5,4.924678075740157
3750,935,5,3.359447662106913
3750,1093,5,4.771274779446613
3751,241,0,0.7393687171441538
3751,189,0,0.5425075051944074
3752,794,5,4.3328816949187505
3752,82,5,4.260594693322372
3761,263,3,3.1997630676370785
3761,305,0,1.5611488835625276
3761,871,5,2.757870123218056
3766,762,5,4.3365128808919735
3766,43,4,3.4198120026049867
3766,707,3,3.201218709735553
3769,567,5,5.12057784790039
3769,700,5,3.4687966728110764
3775,582,5,4.953688538942227
3775,1021,4,3.723494246017116
3775,291,4,4.658857321623151
3776,327,4,2.5532958932797305
3776,191,4,2.254759174938204
3778,92,4,4.524696510480568
3778,266,5,5.20784543619178
3781,908,5,3.6508733906074387
3781,263,4,2.8444855900990853
3781,581,4,2.877894517595551
3783,82,4,2.748551708586643
3783,585,3,3.1160093096962838
3785,1130,4,1.7735796253286567
3785,743,4,-0.07448025169273031
3789,6,5,3.3528702147722984
3789,1185,5,3.706908899986193
3789,371,0,3.006200944290537
3789,553,5,2.587058354053525
3789,611,4,3.226687007466573
3790,235,5,3.8188830606741826
3790,327,3,3.9061147868953854
3797,559,5,2.776172892681603
3797,1190,5,4.744951406444448
3799,48,4,4.396318340819431
3799,687,4,4.355446304303445
3799,630,5,4.497075893972324
3805,647,3,3.2781756044447197
3805,432,0,3.05032664663019
3806,702,0,-0.396604532753866
3806,90,0,-0.21255294879947806
3812,56,3,2.916026164010146
3812,744,4,3.8007138708659673
3815,395,5,2.652596516995965
3815,1193,4,3.2992292824124183
3816,1024,4,2.2454955874551565
3816,343,3,3.1928038119694246
3816,181,3,3.179058292678904
3816,923,4,2.3543643749342986
3818,68,4,3.3803953092339936
3818,297,3,3.8534878479803285
3819,286,0,0.011890349697131541
3819,452,0,0.07381437604297003
3819,45,0,0.018905508161736695
3822,1050,4,1.84679826623502
3822,244,4,2.1881246468698894
3822,959,0,3.8699537247286724
3823,708,0,0.0
3823,627,0,0.0
3824,838,4,2.58675179194782
3824,558,3,1.926908495850593
3824,968,0,2.156912927587307
3825,260,4,4.145096968480864
3825,1030,0,4.882351338681337
3831,676,0,-0.29889279378487615
3831,580,0,-0.1364904881960634
3833,365,0,-0.10229930590450778
3833,653,0,-0.4047831546658296
3834,807,5,3.1749748244857328
3834,942,0,2.5203499586928517
3837,458,3,2.2244440742682654
3837,273,0,1.0750049595017859
3838,1112,4,2.9328257999835294
3838,1200,4,3.970490222825604
3838,43,2,3.016905794390035
3839,614,4,0.558709573720729
3839,434,0,2.209048121235102
3839,1172,4,3.091147339532857
3839,448,5,2.014490972770955
3839,777,0,1.45688399069697
3839,691,0,2.0982556956155576
3841,627,3,0.7518965001796679
3841,244,0,1.0365884174061366
3841,255,0,1.0115663066681615
3843,896,0,0.20941540933000308
3843,551,4,-0.1953549438555484
3850,437,4,2.6529745845545825
3850,536,4,3.1149065300342946
3852,1160,3,4.675538979014357
3852,261,3,3.3514129186434554
3855,472,5,4.724462770074027
3855,438,3,4.66541118424414
3857,1192,0,1.8244677484362875
3857,512,4,3.9298684301117395
3857,135,3,3.509367059585065
3857,1193,3,2.5290263107688826
3858,328,5,4.362876062480825
3858,465,4,2.853796665826043
3861,882,5,3.0894124814678445
3861,388,4,4.722244845408412
3862,259,0,1.048311361460632
3862,172,4,0.8602578881785535
3862,178,0,0.22364109923831582
3863,1049,4,4.58247204770747
3863,922,5,4.437464893647281
3863,1116,3,4.996383479064136
3865,471,2,2.0809346131568356
3865,630,3,3.4352107865237014
3865,606,3,3.0509098508681785
3868,1176,0,2.8502059530908936
3868,619,5,2.3498376684528197
3869,1093,4,3.4908877773267375
3869,422,0,4.815654316051027
3879,960,0,1.7253892909538706
3879,970,0,1.2061232976779823
3881,591,4,3.902270379539096
3881,1062,5,4.36650722386437
3881,272,4,3.129602438571041
3881,22,5,4.699443221157591
3881,469,4,4.606422681481862
3882,782,5,4.6423328312059535
3882,1193,4,3.6962457346254367
3886,862,4,3.4694715972376136
3886,227,4,2.8898917899251577
3886,781,0,2.509631466979697
3887,15,0,1.9553230656141185
3887,812,5,4.188497733449998
3887,440,0,0.8242753260688649
3888,862,5,3.7001940823643293
3888,781,5,4.683151134800739
3894,531,0,0.5713727303455707
3894,58,3,1.501294138188145
3898,296,5,4.838643411403625
3898,475,4,4.241168443673775
3898,812,5,5.541916604698057
3898,490,5,4.4447154159249
3901,305,0,-0.005255120522817569
3901,852,0,0.24681492856351783
3903,261,3,4.070627736751943
3903,282,5,3.3464634773354867
3906,130,0,3.0450498941583404
3906,263,3,3.0690490194811666
3906,164,2,2.145504190976621
3907,487,0,2.7274605484495704
3907,1142,4,2.094995095187409
3907,1069,0,4.013835451872034
3907,390,4,3.19735847338887
3908,360,4,4.054164367994896
3908,127,4,3.6479030263563996
3908,111,4,4.488791525569853
3908,330,5,5.2321733670837665
3912,395,5,4.401473104652539
3912,305,4,4.535801812293008
3912,439,3,3.009094863083652
3914,654,4,5.262507982732351
3914,512,4,3.5811090872379236
3918,840,3,1.6367234270631201
3918,51,0,1.6253415202554304
3921,291,4,2.0422030264539455
3921,868,3,2.912372132173801
3921,855,4,2.497146700402615
3922,732,5,2.121777651999597
3922,105,3,2.496322198723181
3922,56,3,2.0476542494210124
3923,309,0,1.598585864695236
3923,90,4,2.1367215583533277
3923,1199,4,2.6648880664369976
3923,1168,4,2.2669551291684873
3925,486,4,3.9932425973903696
3925,5,3,3.0676414456879466
3926,1145,4,3.0369508415935202
3926,974,0,1.5975964589520875
3927,297,0,-0.11152649386785561
3927,427,0,-0.010926093565847714
3931,1029,5,5.3929288868602745
3931,57,5,5.5092814635659035
3931,211,5,5.005363091517033
3933,245,3,1.4869199573871046
3933,961,0,1.2235415059683936
3933,778,3,2.611389064926808
3933,1193,0,1.227163615376738
3936,940,5,2.960833059250934
3936,814,0,0.9083062464727462
3937,552,0,1.2977107613121155
3937,800,0,1.1568696858373981
3939,17,4,4.9184318427417
3939,1127,3,4.539162562746157
3939,1045,4,4.677396766924466
3942,959,5,4.824313461690792
3942,607,5,4.095046097421549
3942,516,5,3.848258743007371
3944,903,4,4.8324011109812135
3944,479,4,4.079417679541459
3944,1086,3,3.572999994153074
3946,395,5,5.681452649469801
3946,1056,5,4.782696668957225
3947,752,2,3.0425049917296096
3947,404,3,3.7419613677677424
3947,759,4,3.396451279883196
3949,426,5,3.9377147728549944
3949,304,4,4.780049392637532
3950,240,5,2.520765309701812
3950,43,3,2.4186352536138105
3951,311,0,0.0
3951,1131,0,0.0
3954,89,0,0.9121636795368606
3954,111,5,2.6351698146054963
3955,754,5,3.1684186890840564
3955,241,5,4.016558578668611
3955,56,0,3.6699111895948096
3955,1187,5,4.1043510421975995
3956,1036,4,3.6766097938152877
3956,1112,5,4.610492367836643
3956,1023,3,3.66926967051039
3957,170,0,-0.0349033953596332
3957,597,0,0.6027156647847746
3958,27,4,1.0506779572515834
3958,64,0,2.7184099218393962
3958,912,0,1.541508579695782
3960,177,0,1.758928929977177
3960,350,0,1.2237183658525816
3961,575,4,2.5530474065969284
3961,862,4,2.138600715850351
3961,106,0,1.3714468312839203
3962,338,4,4.72245973706671
3962,465,5,4.176477656568034
3962,240,4,3.754618094822818
3967,1119,3,3.567626191910166
3967,933,3,3.8335676567472996
3971,826,0,0.0
3971,282,0,0.0
3978,1135,3,3.8719025990015905
3978,490,3,3.3930979718843566
3979,135,0,0.0
3979,1091,0,0.0
3980,874,5,4.617408695556492
3980,145,5,3.3671064451741284
3983,1083,4,3.673850301199399
3983,1045,4,4.361697720837507
3983,13,4,3.448384272960642
3983,1078,4,3.9285833185084327
3983,494,4,3.6968600197692445
3985,749,5,4.719480174751274
3985,561,3,4.338173989663987
3985,273,4,3.1447285057614356
3986,1113,5,1.5304044341409164
3986,1036,0,0.09043137651697389
3987,1,4,4.230170220868383
3987,263,3,3.2811831732986367
3987,1152,4,5.114349598567943
3993,780,5,3.0607391038214034
3993,877,5,5.173449716399748
3993,411,4,3.7576117333056698
3994,44,0,0.17309530999220935
3994,487,0,0.36485127048862814
3994,228,0,0.7787075485700151
3996,966,0,1.5981218375081734
3996,631,0,0.2960464935857347
3996,61,0,0.5087495434742402
4009,15,4,4.510492597711708
4009,1109,4,4.363982149928674
4014,158,0,-0.14000660596483333
4014,285,0,0.027643129757433438
4014,270,0,0.058250487886894076
4014,860,3,1.1610641012716776
4015,656,5,4.361564480006378
4015,843,3,3.282313792405038
4016,776,5,5.223045019037254
4016,511,5,5.65494819754706
4018,353,0,0.8642170356427663
4018,868,0,0.7026693910535695
4018,953,5,2.547486022309929
4018,856,0,1.7896002038385248
4019,270,4,2.0202552544044803
4019,483,4,4.367856532498669
4020,39,1,1.7098524791852345
4020,51,3,4.173274782445072
4022,923,3,2.8838275416895307
4022,1065,4,3.5361745796968647
4022,38,4,3.8736213701959588
4022,601,4,4.091439376944889
4022,754,4,4.459594493985522
4022,538,4,4.287281501150886
4022,117,3,4.533321204813551
4024,1037,4,4.982133683930433
4024,106,4,4.082828750055873
4024,388,5,4.9341545617066584
4035,178,3,3.049487279006203
4035,987,5,5.462905983471594
4035,1125,5,2.917004481965037
4035,679,3,4.307619497422492
4037,316,5,5.54867546946084
4037,713,5,4.389191784626154
4045,764,5,2.4949423430459188
4045,736,0,0.21891681028813703
4046,1073,3,0.0743489058288761
4046,775,0,0.1349199890209166
4046,34,0,0.06635413605197929
4046,610,0,-0.542627864803796
4047,557,4,3.0723585558492856
4047,170,4,3.301332325814654
4057,975,3,4.5409680579304545
4057,585,4,3.8564823202492162
4063,993,4,3.8564798963762916
4063,897,4,5.110735756183721
4063,401,5,4.837241868691065
4069,535,0,0.5068834240065294
4069,989,4,0.6568815955716294
4070,641,5,4.97600405027906
4070,1092,4,4.367209077545892
4070,877,4,2.370241191595962
4070,677,5,4.42856152147229
4071,653,0,2.306834875887552
4071,739,4,0.2596681372599461
4071,709,0,1.6428943171638846
4071,24,0,0.9278237002366938
4071,111,5,0.7749763363412171
4076,448,5,4.108522404520464
4076,599,4,2.6789401603869645
4081,660,4,3.3124121038936796
4081,490,5,2.855604849585511
4081,1002,0,3.2941101568950715
4081,687,4,2.9510505761515304
4083,744,4,3.9567781442931973
4083,428,5,4.8509308071066695
4083,517,5,4.506431977017129
4088,656,0,0.0
4088,691,0,0.0
4089,582,5,2.049831886093287
4089,614,0,2.0701388011106086
4089,1042,4,2.633990241185969
4090,572,0,3.5796298082355227
4090,1182,4,3.088556754925614
4090,585,4,2.2662047626843074
4092,217,4,4.110865339233056
4092,485,5,4.269520448406004
4093,497,3,1.5349097871093011
4093,1178,3,3.5085410454949164
4094,708,3,4.695180101651488
4094,48,4,3.1945680178523848
4095,753,5,5.093940800141337
